;faixa_idade;faixa_salarial;graduacao;nivel;experiencia;sexo;ling_sql;ling_r;ling_python;fonte_relacional;bd_mysql;bd_sqlserver;bd_mongodb;cloud_amazon;cloud_google;cloud_microsoft;bi_powerbi;bi_tableau;bi_google;trab_CLT;trab_exterior;regiao_Centro_Oeste;regiao_Exterior;regiao_Nordeste;regiao_Norte;regiao_Sudeste;regiao_Sul;forma_trab_hibrido_com_dias_fixos;forma_trab_hibrido_flexível;forma_trab_totalmente_presencial;forma_trab_totalmente_remoto;atuacao_Analise_Dados;atuacao_Ciencia_Dados;atuacao_Engenharia_Dados;atuacao_Gestor;atuacao_Outra
2131;4;7;2;2;3;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2132;2;5;2;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2133;5;7;3;3;4;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
2135;6;7;3;3;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2137;2;2;1;1;2;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
2139;3;8;4;3;4;0;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2141;7;9;3;3;4;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2143;3;6;0;2;4;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2144;5;4;3;1;4;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2145;6;7;3;3;5;0;1;0;1;1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2146;4;7;2;2;4;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2148;3;5;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
2150;3;4;0;2;4;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2151;3;6;2;2;4;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
2152;4;8;4;2;3;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
2153;3;6;4;2;5;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
2154;3;4;2;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2156;1;5;1;1;2;1;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
2157;5;7;5;2;4;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
2158;5;7;2;3;3;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2159;3;7;3;3;4;1;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2160;3;5;2;2;3;0;0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2161;3;6;2;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
2162;4;5;4;1;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2163;5;10;5;3;5;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
2165;3;7;2;3;4;0;1;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2166;3;7;2;3;4;0;1;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2167;6;5;4;3;1;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1
2168;6;12;3;3;6;0;0;0;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2171;4;7;3;3;3;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
2173;8;7;3;2;6;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2174;4;7;3;2;5;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2175;7;7;2;1;2;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
2176;9;11;3;3;5;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
2177;7;8;5;3;6;0;1;0;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2178;2;2;2;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
2179;4;9;3;3;5;0;1;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2180;3;4;2;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2181;4;7;3;2;4;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
2182;3;2;2;1;2;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
2183;8;6;3;2;4;0;0;0;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
2184;4;6;3;2;3;1;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2185;2;5;3;2;3;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2186;3;2;1;1;1;0;1;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2188;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2189;4;3;3;2;3;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
2190;1;2;2;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
2191;3;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
2192;3;8;3;3;4;0;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
2193;2;6;1;2;3;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2195;4;5;2;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2196;4;6;3;2;3;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2197;4;3;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2198;2;3;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2199;3;5;2;2;2;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2200;3;3;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
2201;4;6;3;3;3;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
2202;2;5;2;1;3;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
2203;3;5;3;2;2;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2204;3;4;2;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2205;2;2;3;1;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1
2206;3;7;4;2;4;0;1;0;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
2207;3;7;2;3;4;1;1;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2208;4;8;4;3;5;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2212;2;4;2;2;4;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2213;4;8;4;3;4;0;1;0;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
2214;3;6;3;2;2;0;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2215;3;8;1;3;4;0;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
2217;2;7;2;2;2;0;1;0;1;1;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2218;7;7;3;3;4;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
2219;5;7;2;2;4;0;1;0;1;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2220;3;5;2;2;2;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2222;4;4;2;1;2;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2223;3;6;4;3;3;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
2225;3;6;2;3;2;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2226;4;5;2;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
2229;5;6;2;2;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
2230;4;5;5;1;3;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2231;4;4;3;1;5;0;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2232;2;6;1;2;3;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2233;3;6;3;3;5;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2234;3;11;3;2;3;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
2236;5;8;4;3;6;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
2237;6;5;3;3;4;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
2239;3;5;3;2;3;0;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2240;2;5;2;2;3;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
2242;4;7;3;3;6;0;1;0;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2244;5;8;3;3;3;0;1;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
2245;2;5;2;2;3;1;1;0;0;1;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
2246;6;7;3;3;4;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2247;4;7;3;3;5;1;1;0;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
2248;5;7;3;3;4;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
2249;5;5;0;2;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
2250;4;8;3;3;6;0;1;0;1;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
2255;2;4;1;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2257;3;7;3;2;2;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2258;2;6;1;2;3;0;1;0;1;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2262;3;6;2;2;4;0;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2265;2;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
2267;3;5;3;3;3;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2269;2;3;1;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2271;2;3;1;1;2;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
2272;6;8;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
2274;6;6;3;2;6;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2275;5;7;3;2;3;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
2276;3;4;4;1;2;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2277;2;3;1;1;1;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2278;3;6;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
2279;3;6;2;3;4;0;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2280;4;6;2;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
2283;3;8;2;2;5;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
2284;2;1;1;1;2;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2286;2;5;1;2;3;0;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
2289;6;11;4;3;4;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0
2290;3;8;3;2;3;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
2291;3;3;2;2;3;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2293;3;5;2;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2294;6;7;2;3;3;0;1;0;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2295;3;6;3;3;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
2296;4;3;3;2;4;1;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
2297;7;7;2;3;4;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
2300;5;5;2;3;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
2301;5;3;2;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2302;7;6;3;3;5;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2303;4;8;2;3;3;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2304;4;6;2;3;4;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
2305;3;4;1;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
2307;5;5;3;2;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
2308;3;9;2;2;3;0;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
2309;3;5;3;1;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2310;3;4;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2311;3;7;3;3;3;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2312;3;3;1;1;2;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
2314;3;5;2;1;2;0;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2316;4;6;3;3;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
2317;4;13;3;3;5;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2318;5;7;3;3;4;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
2319;3;6;3;3;3;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2320;3;9;4;3;3;0;1;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
2321;4;6;3;3;5;0;1;0;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
2323;2;6;2;1;1;1;1;0;1;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2324;4;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2325;8;6;4;3;6;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2326;4;3;3;1;6;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
2327;3;6;2;2;4;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2328;2;5;3;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2329;3;5;3;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2330;3;8;4;3;4;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
2331;4;7;3;3;5;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2332;3;5;2;1;2;0;1;1;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2333;4;2;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2334;3;7;2;2;5;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2336;4;7;2;3;5;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
2337;3;7;4;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2340;5;11;2;2;4;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0
2341;5;6;3;2;2;0;1;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0
2342;1;3;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2343;2;5;3;3;3;0;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2345;3;5;4;2;3;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2346;3;8;2;3;3;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2347;4;6;2;3;4;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
2348;4;4;3;1;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2349;3;7;2;3;4;0;1;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
2350;6;8;4;3;6;0;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2351;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
2352;6;6;3;2;6;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0
2353;5;8;5;3;5;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0
2354;2;5;3;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
2355;2;3;2;1;2;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2356;3;7;2;3;3;0;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2357;5;7;4;3;5;1;1;0;0;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
2358;4;6;2;1;3;1;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0
2359;3;6;2;2;4;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0
2361;6;7;3;3;0;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2362;5;7;3;3;6;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
2363;5;6;3;2;6;0;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
2364;6;6;3;3;3;0;1;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
2365;5;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
2366;3;6;2;2;3;0;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
2367;3;8;3;3;5;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
2368;3;2;2;1;2;1;1;0;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
2369;2;5;1;2;1;0;1;0;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
